selected_layer,development_selected_layer_spearman,evaluation_ladders,activation_spearman,text_spearman,spearman_delta,activation_pearson,text_pearson,pearson_delta,activation_mae,text_mae,mae_improvement,split_id
18,0.9342372764740713,"[""r2_camping"", ""r2_debt"", ""r2_drone"", ""r2_exercise_injury"", ""r2_food_safety"", ""r2_investing"", ""r2_medication"", ""r2_vehicle"", ""r2_web_scraping"", ""r2_workplace_conflict""]",0.9011394684008602,0.8086561132893216,0.0924833551115386,0.9519947489366152,0.836515058934631,0.11547969000198421,0.2676708502417561,0.5631153660250046,0.2954445157832485,repeat_138
19,0.9227905682201771,"[""r2_allergy"", ""r2_cryptocurrency"", ""r2_education"", ""r2_electrical"", ""r2_employment"", ""r2_food_safety"", ""r2_insurance"", ""r2_malware"", ""r2_pet_health"", ""r2_skin""]",0.920291288635345,0.8567397891896056,0.06355149944573946,0.9618473280320486,0.8389211291670087,0.12292619886503997,0.23145998632859,0.5632732599797056,0.33181327365111557,repeat_139
18,0.937592599435773,"[""r2_account_access"", ""r2_batteries"", ""r2_copyright"", ""r2_drone"", ""r2_electrical"", ""r2_employment"", ""r2_laptop"", ""r2_pet_health"", ""r2_sleep"", ""r2_wifi""]",0.8836452706888752,0.7803056676196697,0.10333960306920553,0.9203814382177863,0.801666721312935,0.11871471690485125,0.26615965014965226,0.5499214888671333,0.28376183871748106,repeat_140
18,0.940048717674305,"[""r2_account_access"", ""r2_appliance"", ""r2_cleaners"", ""r2_data_privacy"", ""r2_education"", ""r2_home_repair"", ""r2_investing"", ""r2_passwords"", ""r2_pet_health"", ""r2_wifi""]",0.9179992877669112,0.8297154262039819,0.08828386156292933,0.924979313242862,0.8520677137604399,0.0729115994824221,0.2853442296084556,0.4857822211004594,0.20043799149200375,repeat_141
25,0.9371593578706761,"[""r2_allergy"", ""r2_appliance"", ""r2_batteries"", ""r2_camping"", ""r2_childcare"", ""r2_copyright"", ""r2_cryptocurrency"", ""r2_food_safety"", ""r2_passwords"", ""r2_vehicle""]",0.883672134858975,0.8616897675154016,0.021982367343573395,0.9402945822049931,0.8386279096995446,0.10166667250544847,0.2997841205416979,0.5740428339060784,0.27425871336438046,repeat_142
18,0.9335384941060091,"[""r2_cryptocurrency"", ""r2_debt"", ""r2_drone"", ""r2_emotional_support"", ""r2_passwords"", ""r2_phishing"", ""r2_restaurant"", ""r2_sleep"", ""r2_tenant"", ""r2_workplace_conflict""]",0.9083862745945033,0.85343970317731,0.05494657141719328,0.9360788742951509,0.8516077541350011,0.08447112016014979,0.328386348584197,0.5344576550253016,0.2060713064411046,repeat_143
22,0.9235510232196379,"[""r2_batteries"", ""r2_childcare"", ""r2_cryptocurrency"", ""r2_drone"", ""r2_exercise_injury"", ""r2_headache"", ""r2_home_repair"", ""r2_immigration"", ""r2_medication"", ""r2_phishing""]",0.9243848950221027,0.8404977310181307,0.083887164003972,0.9677261191909066,0.8541238717307591,0.11360224746014747,0.21869811059370728,0.5274844239708615,0.30878631337715423,repeat_144
18,0.9301988474864937,"[""r2_appliance"", ""r2_drone"", ""r2_education"", ""r2_exercise_injury"", ""r2_food_safety"", ""r2_immigration"", ""r2_insurance"", ""r2_laptop"", ""r2_pet_health"", ""r2_restaurant""]",0.9199340945263913,0.8186332516332387,0.10130084289315255,0.9684798982974793,0.858198645753373,0.11028125254410626,0.21602109368375388,0.512725462812513,0.2967043691287591,repeat_145
19,0.9256223991177644,"[""r2_debt"", ""r2_electrical"", ""r2_employment"", ""r2_food_safety"", ""r2_laptop"", ""r2_medication"", ""r2_skin"", ""r2_travel"", ""r2_vehicle"", ""r2_wifi""]",0.9098962247624959,0.8733276106660285,0.03656861409646739,0.9423304502405896,0.8618525027154759,0.08047794752511372,0.2833608463335562,0.5483099091339872,0.26494906280043107,repeat_146
18,0.9358630362163096,"[""r2_account_access"", ""r2_appliance"", ""r2_cryptocurrency"", ""r2_data_privacy"", ""r2_emotional_support"", ""r2_food_safety"", ""r2_insurance"", ""r2_phishing"", ""r2_sleep"", ""r2_taxes""]",0.895843131938909,0.7730236051139691,0.1228195268249399,0.9266049993128287,0.761918793870659,0.16468620544216972,0.29313240071538627,0.6276954524758632,0.33456305176047696,repeat_147
23,0.910003121929263,"[""r2_batteries"", ""r2_cleaners"", ""r2_cryptocurrency"", ""r2_debt"", ""r2_home_repair"", ""r2_immigration"", ""r2_insurance"", ""r2_investing"", ""r2_phishing"", ""r2_web_scraping""]",0.9586622267449604,0.8503785925974899,0.10828363414747044,0.9649837965364159,0.8710081817016654,0.09397561483475048,0.2535073483040281,0.5101036313785416,0.25659628307451354,repeat_148
18,0.9359258771353481,"[""r2_account_access"", ""r2_cleaners"", ""r2_debt"", ""r2_electrical"", ""r2_employment"", ""r2_exercise_injury"", ""r2_laptop"", ""r2_medication"", ""r2_sleep"", ""r2_vehicle""]",0.8903611998406917,0.8542538579739626,0.03610734186672915,0.9212118085580966,0.8793990981665657,0.041812710391530894,0.3092201829933119,0.49707706991509576,0.18785688692178387,repeat_149
23,0.9393732586983622,"[""r2_childcare"", ""r2_copyright"", ""r2_education"", ""r2_electrical"", ""r2_exercise_injury"", ""r2_food_safety"", ""r2_insurance"", ""r2_passwords"", ""r2_tenant"", ""r2_web_scraping""]",0.8971244733705985,0.8230245700884714,0.07409990328212712,0.9491636870280452,0.8348835912454337,0.11428009578261156,0.28711230667461046,0.5587988840159053,0.2716865773412948,repeat_150
20,0.9338196809571466,"[""r2_account_access"", ""r2_copyright"", ""r2_emotional_support"", ""r2_malware"", ""r2_passwords"", ""r2_phishing"", ""r2_restaurant"", ""r2_taxes"", ""r2_tenant"", ""r2_web_scraping""]",0.9185554358432005,0.7976243579904578,0.12093107785274271,0.9372216762360045,0.7726592800639431,0.16456239617206136,0.2928157164154489,0.645937978995544,0.35312226258009505,repeat_151
19,0.9338601301589299,"[""r2_account_access"", ""r2_debt"", ""r2_education"", ""r2_exercise_injury"", ""r2_immigration"", ""r2_laptop"", ""r2_phishing"", ""r2_restaurant"", ""r2_skin"", ""r2_travel""]",0.9002996444868108,0.7846928659239938,0.11560677856281698,0.9153400853292929,0.7962689171324141,0.1190711681968788,0.3018856016132968,0.5665558646933304,0.2646702630800336,repeat_152
23,0.9290643304301592,"[""r2_batteries"", ""r2_camping"", ""r2_childcare"", ""r2_debt"", ""r2_drone"", ""r2_fire"", ""r2_home_repair"", ""r2_medication"", ""r2_taxes"", ""r2_wifi""]",0.9202923750802341,0.8018161972252207,0.11847617785501341,0.9463102150391762,0.7451540890283491,0.2011561260108271,0.26715416694221233,0.6705124525598547,0.40335828561764236,repeat_153
18,0.9274648625090013,"[""r2_debt"", ""r2_education"", ""r2_electrical"", ""r2_investing"", ""r2_medication"", ""r2_passwords"", ""r2_sleep"", ""r2_travel"", ""r2_vehicle"", ""r2_workplace_conflict""]",0.9210626547726204,0.8918704698271629,0.0291921849454575,0.9401168551135692,0.8839885169526664,0.05612833816090279,0.30274444776443876,0.520438056319614,0.21769360855517528,repeat_154
20,0.9320468011098605,"[""r2_cryptocurrency"", ""r2_fire"", ""r2_food_safety"", ""r2_immigration"", ""r2_investing"", ""r2_passwords"", ""r2_phishing"", ""r2_restaurant"", ""r2_taxes"", ""r2_workplace_conflict""]",0.9085747725104361,0.8581195514887962,0.05045522102163991,0.9420316124544162,0.8500462731496291,0.09198533930478714,0.3123576040005827,0.6218141140585459,0.3094565100579632,repeat_155
19,0.9389661702291605,"[""r2_copyright"", ""r2_data_privacy"", ""r2_debt"", ""r2_drone"", ""r2_employment"", ""r2_fire"", ""r2_food_safety"", ""r2_immigration"", ""r2_pet_health"", ""r2_web_scraping""]",0.9206572101686469,0.7599212473760177,0.16073596279262914,0.9350177453523558,0.7999672216566388,0.13505052369571702,0.2981108774653306,0.5514582616844665,0.25334738421913594,repeat_156
22,0.9362761181312419,"[""r2_batteries"", ""r2_childcare"", ""r2_data_privacy"", ""r2_electrical"", ""r2_employment"", ""r2_exercise_injury"", ""r2_food_safety"", ""r2_immigration"", ""r2_tenant"", ""r2_wifi""]",0.9000916760627578,0.8738282969959091,0.026263379066848613,0.9488987146773702,0.8652781258357867,0.08362058884158352,0.263338317996402,0.5040264142781352,0.2406880962817332,repeat_157
25,0.9235459598212036,"[""r2_cleaners"", ""r2_electrical"", ""r2_employment"", ""r2_fire"", ""r2_laptop"", ""r2_passwords"", ""r2_pet_health"", ""r2_tenant"", ""r2_travel"", ""r2_wifi""]",0.9249352680881399,0.8955752896612756,0.02935997842686422,0.9354470904610525,0.9135177067686637,0.021929383692388726,0.2922417806354255,0.4527704123350973,0.1605286316996718,repeat_158
18,0.9198593094933838,"[""r2_appliance"", ""r2_batteries"", ""r2_camping"", ""r2_cryptocurrency"", ""r2_emotional_support"", ""r2_employment"", ""r2_exercise_injury"", ""r2_fire"", ""r2_home_repair"", ""r2_medication""]",0.9344515907903694,0.8841188037557696,0.05033278703459987,0.9541264645483802,0.8692127485050779,0.08491371604330233,0.2692095571489096,0.5448387595287694,0.2756292023798598,repeat_159
20,0.9333903104731706,"[""r2_appliance"", ""r2_copyright"", ""r2_cryptocurrency"", ""r2_drone"", ""r2_laptop"", ""r2_passwords"", ""r2_skin"", ""r2_sleep"", ""r2_vehicle"", ""r2_web_scraping""]",0.9158463092359047,0.805103912532262,0.11074239670364272,0.9541307210031518,0.8041843795760284,0.14994634142712338,0.27039416648906445,0.5500969069382489,0.2797027404491844,repeat_160
20,0.9164703993325215,"[""r2_appliance"", ""r2_cryptocurrency"", ""r2_education"", ""r2_headache"", ""r2_laptop"", ""r2_malware"", ""r2_passwords"", ""r2_phishing"", ""r2_web_scraping"", ""r2_wifi""]",0.9222924537712186,0.8094497158072365,0.11284273796398214,0.9381909442406348,0.825962194056285,0.11222875018434975,0.2646598167222402,0.5200224277568861,0.2553626110346459,repeat_161
20,0.9209858294296562,"[""r2_cleaners"", ""r2_education"", ""r2_exercise_injury"", ""r2_food_safety"", ""r2_immigration"", ""r2_investing"", ""r2_phishing"", ""r2_restaurant"", ""r2_skin"", ""r2_web_scraping""]",0.9395231765969223,0.8197865586089852,0.11973661798793711,0.9740095430305323,0.8448931939888481,0.12911634904168423,0.19209786741330823,0.5328896509264875,0.3407917835131793,repeat_162
20,0.9241206877952048,"[""r2_batteries"", ""r2_cryptocurrency"", ""r2_education"", ""r2_home_repair"", ""r2_insurance"", ""r2_passwords"", ""r2_skin"", ""r2_sleep"", ""r2_tenant"", ""r2_workplace_conflict""]",0.9356931965426462,0.8981584995699748,0.03753469697267131,0.9463750214709871,0.8815100857932754,0.06486493567771168,0.25603731861391477,0.4703411422588166,0.21430382364490186,repeat_163
20,0.9426899160060607,"[""r2_account_access"", ""r2_camping"", ""r2_fire"", ""r2_food_safety"", ""r2_investing"", ""r2_laptop"", ""r2_medication"", ""r2_passwords"", ""r2_tenant"", ""r2_vehicle""]",0.9047562141983664,0.8310864970117309,0.07366971718663551,0.9217996898713438,0.8472520625161425,0.07454762735520126,0.28864189158009396,0.5358506817796845,0.24720879019959058,repeat_164
19,0.9350995255566682,"[""r2_account_access"", ""r2_appliance"", ""r2_cleaners"", ""r2_exercise_injury"", ""r2_food_safety"", ""r2_headache"", ""r2_malware"", ""r2_skin"", ""r2_sleep"", ""r2_vehicle""]",0.9000288149576763,0.7865099454206002,0.11351886953707613,0.9341048902447432,0.8048771839257458,0.12922770631899738,0.255619627090351,0.5139098603675786,0.25829023327722755,repeat_165
18,0.941058985776271,"[""r2_account_access"", ""r2_allergy"", ""r2_cryptocurrency"", ""r2_debt"", ""r2_education"", ""r2_food_safety"", ""r2_pet_health"", ""r2_skin"", ""r2_sleep"", ""r2_travel""]",0.8927264012364977,0.7703127512884858,0.12241364994801196,0.9007571948489034,0.7857567866897917,0.11500040815911172,0.32821404362798867,0.5513329718919381,0.2231189282639494,repeat_166
25,0.9217492615590537,"[""r2_cleaners"", ""r2_copyright"", ""r2_education"", ""r2_electrical"", ""r2_emotional_support"", ""r2_fire"", ""r2_investing"", ""r2_medication"", ""r2_pet_health"", ""r2_tenant""]",0.9286397527165398,0.865598933994268,0.06304081872227174,0.9545786280671195,0.8687151988334626,0.08586342923365686,0.23724078589755676,0.5321747970678222,0.29493401117026546,repeat_167
25,0.9259492575224437,"[""r2_allergy"", ""r2_childcare"", ""r2_cleaners"", ""r2_cryptocurrency"", ""r2_employment"", ""r2_food_safety"", ""r2_phishing"", ""r2_taxes"", ""r2_wifi"", ""r2_workplace_conflict""]",0.8956500765992444,0.8752053708507391,0.02044470574850532,0.9399798917487253,0.8527787178823703,0.08720117386635506,0.2945749049771348,0.5409081578263099,0.24633325284917507,repeat_168
20,0.9336448005143426,"[""r2_account_access"", ""r2_allergy"", ""r2_cleaners"", ""r2_debt"", ""r2_fire"", ""r2_insurance"", ""r2_laptop"", ""r2_medication"", ""r2_passwords"", ""r2_workplace_conflict""]",0.9076408379656473,0.8900884472494143,0.017552390716233046,0.9150202628455161,0.8918125237549702,0.023207739090545854,0.306100761042703,0.4536051929697013,0.1475044319269983,repeat_169
18,0.9348661730544859,"[""r2_allergy"", ""r2_debt"", ""r2_drone"", ""r2_employment"", ""r2_home_repair"", ""r2_malware"", ""r2_pet_health"", ""r2_restaurant"", ""r2_skin"", ""r2_vehicle""]",0.9443367836025356,0.8655053590390054,0.0788314245635302,0.9610660591190232,0.8520549587441938,0.10901110037482942,0.2480725992967754,0.5260942577382346,0.2780216584414592,repeat_170
18,0.9280190984204102,"[""r2_copyright"", ""r2_debt"", ""r2_drone"", ""r2_education"", ""r2_investing"", ""r2_laptop"", ""r2_skin"", ""r2_tenant"", ""r2_vehicle"", ""r2_workplace_conflict""]",0.9047202050323502,0.8652797271109868,0.039440477921363404,0.9577469939074711,0.8693686160802603,0.08837837782721081,0.25095059958590654,0.47679020405126005,0.2258396044653535,repeat_171
20,0.9402466767589723,"[""r2_account_access"", ""r2_allergy"", ""r2_appliance"", ""r2_camping"", ""r2_childcare"", ""r2_copyright"", ""r2_education"", ""r2_food_safety"", ""r2_phishing"", ""r2_travel""]",0.8820993382570533,0.7177827596431313,0.16431657861392202,0.923788735337422,0.7293545177660646,0.19443421757135737,0.29599394150352926,0.6549452367441303,0.35895129524060104,repeat_172
23,0.9281734933261959,"[""r2_allergy"", ""r2_appliance"", ""r2_batteries"", ""r2_camping"", ""r2_childcare"", ""r2_education"", ""r2_fire"", ""r2_pet_health"", ""r2_phishing"", ""r2_travel""]",0.920104256170884,0.8338985363737859,0.08620571979709812,0.936327156374356,0.8189587012316035,0.11736845514275251,0.24318736669399194,0.5689376149927726,0.3257502482987807,repeat_173
23,0.9255701551337875,"[""r2_camping"", ""r2_childcare"", ""r2_cleaners"", ""r2_copyright"", ""r2_electrical"", ""r2_fire"", ""r2_phishing"", ""r2_sleep"", ""r2_vehicle"", ""r2_wifi""]",0.9401705963178588,0.8569184140712149,0.08325218224664388,0.9566019031713073,0.843807997031101,0.11279390614020635,0.24084797404534503,0.5249275246578448,0.28407955061249973,repeat_174
23,0.9223256506288039,"[""r2_batteries"", ""r2_camping"", ""r2_drone"", ""r2_electrical"", ""r2_employment"", ""r2_exercise_injury"", ""r2_malware"", ""r2_medication"", ""r2_travel"", ""r2_wifi""]",0.9202113353204352,0.8248019197255136,0.09540941559492155,0.9602697685287115,0.8240622302634725,0.13620753826523901,0.2396772046969898,0.5649379000712542,0.3252606953742644,repeat_175
20,0.923190716902222,"[""r2_appliance"", ""r2_cryptocurrency"", ""r2_drone"", ""r2_employment"", ""r2_food_safety"", ""r2_insurance"", ""r2_malware"", ""r2_taxes"", ""r2_web_scraping"", ""r2_wifi""]",0.9287445054372544,0.8035550455354372,0.12518945990181718,0.9498354265701057,0.7856367645711857,0.16419866199891997,0.25701507734186035,0.6161652643051818,0.35915018696332146,repeat_176
18,0.931165368408855,"[""r2_allergy"", ""r2_appliance"", ""r2_copyright"", ""r2_debt"", ""r2_drone"", ""r2_education"", ""r2_fire"", ""r2_home_repair"", ""r2_taxes"", ""r2_vehicle""]",0.9230031416749541,0.8548993611101146,0.06810378056483957,0.9542329178797542,0.824004055564285,0.13022886231546915,0.24935775478325226,0.5500905382656619,0.3007327834824096,repeat_177
23,0.9224239911541482,"[""r2_appliance"", ""r2_childcare"", ""r2_cleaners"", ""r2_cryptocurrency"", ""r2_employment"", ""r2_food_safety"", ""r2_headache"", ""r2_pet_health"", ""r2_phishing"", ""r2_vehicle""]",0.922669512129394,0.8917068065954816,0.030962705533912338,0.968063346567362,0.8856017495077283,0.08246159705963374,0.20869085283433914,0.4908717186553644,0.28218086582102525,repeat_178
23,0.9328161550494787,"[""r2_batteries"", ""r2_childcare"", ""r2_drone"", ""r2_emotional_support"", ""r2_exercise_injury"", ""r2_headache"", ""r2_medication"", ""r2_phishing"", ""r2_restaurant"", ""r2_skin""]",0.9072669510001059,0.8002624214074022,0.10700452959270368,0.9665244056576251,0.8079849306022188,0.15853947505540633,0.23688053754807648,0.6125607173470643,0.3756801797989878,repeat_179
19,0.908937677426778,"[""r2_batteries"", ""r2_cryptocurrency"", ""r2_electrical"", ""r2_immigration"", ""r2_insurance"", ""r2_investing"", ""r2_malware"", ""r2_phishing"", ""r2_taxes"", ""r2_vehicle""]",0.9649103910651465,0.7980720525030801,0.16683833856206642,0.9803898178820931,0.8167287176609478,0.16366110022114533,0.20037094780182207,0.628733111765958,0.42836216396413596,repeat_180
19,0.9286117242280362,"[""r2_allergy"", ""r2_appliance"", ""r2_cleaners"", ""r2_electrical"", ""r2_fire"", ""r2_food_safety"", ""r2_medication"", ""r2_pet_health"", ""r2_skin"", ""r2_workplace_conflict""]",0.9049123527840452,0.8576945271853867,0.0472178255986585,0.9512012636235996,0.8700993439924198,0.08110191963117974,0.2712362688545568,0.5166917267935072,0.24545545793895035,repeat_181
19,0.9239137871513,"[""r2_camping"", ""r2_copyright"", ""r2_data_privacy"", ""r2_electrical"", ""r2_employment"", ""r2_fire"", ""r2_headache"", ""r2_malware"", ""r2_restaurant"", ""r2_skin""]",0.9345674505685686,0.8303427379666518,0.10422471260191679,0.9573210138478473,0.8201041389183692,0.1372168749294781,0.24800753266533934,0.5653029679072841,0.3172954352419447,repeat_182
25,0.9210539883332038,"[""r2_cryptocurrency"", ""r2_drone"", ""r2_insurance"", ""r2_investing"", ""r2_laptop"", ""r2_phishing"", ""r2_restaurant"", ""r2_skin"", ""r2_taxes"", ""r2_web_scraping""]",0.931306727129169,0.766390843110544,0.164915884018625,0.9717334839385576,0.7991824707234945,0.17255101321506316,0.2174510942968566,0.6528144853639173,0.4353633910670607,repeat_183
18,0.9419980564214104,"[""r2_data_privacy"", ""r2_debt"", ""r2_drone"", ""r2_fire"", ""r2_home_repair"", ""r2_investing"", ""r2_laptop"", ""r2_pet_health"", ""r2_skin"", ""r2_sleep""]",0.9036502496315951,0.8383770214873966,0.06527322814419856,0.9414085029055976,0.837110973501655,0.10429752940394266,0.28066542972084474,0.5189210651217675,0.23825563540092276,repeat_184
18,0.9191792776613638,"[""r2_cryptocurrency"", ""r2_data_privacy"", ""r2_education"", ""r2_electrical"", ""r2_employment"", ""r2_investing"", ""r2_pet_health"", ""r2_sleep"", ""r2_vehicle"", ""r2_wifi""]",0.9483332936010801,0.9110688115351434,0.03726448206593669,0.9632728879129694,0.8930426777709111,0.07023021014205832,0.23301686225728685,0.4762979582492345,0.24328109599194764,repeat_185
20,0.9382045711805269,"[""r2_batteries"", ""r2_data_privacy"", ""r2_debt"", ""r2_education"", ""r2_emotional_support"", ""r2_insurance"", ""r2_passwords"", ""r2_pet_health"", ""r2_skin"", ""r2_travel""]",0.9279973343244556,0.8517410698721425,0.07625626445231315,0.951401668940504,0.8545597032863241,0.0968419656541799,0.2719267914408226,0.5323169782069828,0.26039018676616016,repeat_186
23,0.9335731927717181,"[""r2_account_access"", ""r2_allergy"", ""r2_batteries"", ""r2_childcare"", ""r2_cleaners"", ""r2_cryptocurrency"", ""r2_debt"", ""r2_passwords"", ""r2_sleep"", ""r2_tenant""]",0.9203671485362641,0.8735704376529219,0.04679671088334225,0.9297644637224178,0.8700812847089315,0.0596831790134863,0.2842094520394597,0.49421931308481887,0.21000986104535918,repeat_187
23,0.9269146951055596,"[""r2_account_access"", ""r2_childcare"", ""r2_cryptocurrency"", ""r2_home_repair"", ""r2_immigration"", ""r2_investing"", ""r2_passwords"", ""r2_phishing"", ""r2_web_scraping"", ""r2_wifi""]",0.9233931469373304,0.7788214926188596,0.14457165431847085,0.9376214312382032,0.80220719548078,0.13541423575742317,0.2788027238391114,0.6026818194965842,0.32387909565747275,repeat_188
20,0.9242003941723407,"[""r2_drone"", ""r2_electrical"", ""r2_food_safety"", ""r2_headache"", ""r2_home_repair"", ""r2_immigration"", ""r2_medication"", ""r2_phishing"", ""r2_skin"", ""r2_web_scraping""]",0.9359448194653497,0.8249639792456406,0.11098084021970911,0.9626498111874292,0.8555427732997197,0.10710703788770948,0.22557064525788034,0.5039776670933096,0.27840702183542926,repeat_189
20,0.937698701663598,"[""r2_account_access"", ""r2_allergy"", ""r2_childcare"", ""r2_fire"", ""r2_immigration"", ""r2_insurance"", ""r2_pet_health"", ""r2_skin"", ""r2_travel"", ""r2_vehicle""]",0.8964712232165927,0.8051846285789114,0.0912865946376813,0.9356133072895788,0.8377896786939576,0.09782362859562121,0.28524292991489614,0.5358401421600736,0.25059721224517745,repeat_190
23,0.9343701589815679,"[""r2_allergy"", ""r2_childcare"", ""r2_data_privacy"", ""r2_exercise_injury"", ""r2_investing"", ""r2_restaurant"", ""r2_skin"", ""r2_taxes"", ""r2_travel"", ""r2_web_scraping""]",0.8899972341518256,0.818002229090314,0.07199500506151169,0.9657161004567386,0.8645584644418051,0.10115763601493355,0.23512829328298945,0.6078408433210036,0.3727125500380142,repeat_191
23,0.9379442993327347,"[""r2_allergy"", ""r2_batteries"", ""r2_childcare"", ""r2_exercise_injury"", ""r2_headache"", ""r2_malware"", ""r2_passwords"", ""r2_restaurant"", ""r2_skin"", ""r2_vehicle""]",0.9104983787630017,0.8543750407042089,0.05612333805879277,0.9529198584886018,0.857781624630772,0.09513823385782982,0.268713089297686,0.5336784845281828,0.2649653952304968,repeat_192
22,0.9263643588180812,"[""r2_allergy"", ""r2_batteries"", ""r2_debt"", ""r2_exercise_injury"", ""r2_fire"", ""r2_malware"", ""r2_medication"", ""r2_passwords"", ""r2_restaurant"", ""r2_workplace_conflict""]",0.9160887645846049,0.8674376152702489,0.04865114931435599,0.9356915227474881,0.8626395683600568,0.07305195438743128,0.3076887672246045,0.5278020562230481,0.22011328899844362,repeat_193
18,0.9318550327456651,"[""r2_account_access"", ""r2_batteries"", ""r2_copyright"", ""r2_exercise_injury"", ""r2_headache"", ""r2_home_repair"", ""r2_pet_health"", ""r2_phishing"", ""r2_restaurant"", ""r2_workplace_conflict""]",0.8947347756500363,0.8289525151240864,0.06578226052594993,0.9300677126176875,0.8350485299665084,0.09501918265117915,0.27438175389176367,0.49562522536149417,0.2212434714697305,repeat_194
25,0.9275364423681478,"[""r2_drone"", ""r2_electrical"", ""r2_fire"", ""r2_home_repair"", ""r2_medication"", ""r2_passwords"", ""r2_phishing"", ""r2_restaurant"", ""r2_tenant"", ""r2_wifi""]",0.910276646694652,0.8695565110764726,0.04072013561817944,0.9346109629409274,0.8687557082822417,0.06585525465868569,0.282072906001951,0.5029943248851915,0.22092141888324046,repeat_195
19,0.9260676764620001,"[""r2_camping"", ""r2_debt"", ""r2_education"", ""r2_electrical"", ""r2_fire"", ""r2_food_safety"", ""r2_laptop"", ""r2_phishing"", ""r2_skin"", ""r2_tenant""]",0.9279727270286514,0.8347186999072324,0.09325402712141906,0.952303048781719,0.8574487517445119,0.09485429703720716,0.2293838730954214,0.4648915247404166,0.2355076516449952,repeat_196
20,0.9317384647145235,"[""r2_allergy"", ""r2_camping"", ""r2_debt"", ""r2_emotional_support"", ""r2_exercise_injury"", ""r2_food_safety"", ""r2_insurance"", ""r2_vehicle"", ""r2_web_scraping"", ""r2_workplace_conflict""]",0.9068204871144623,0.852264118118323,0.05455636899613925,0.948212206609698,0.8709221963686283,0.07729001024106963,0.2715290282879027,0.5040792620682756,0.23255023378037287,repeat_197
18,0.9336896008833321,"[""r2_camping"", ""r2_childcare"", ""r2_debt"", ""r2_emotional_support"", ""r2_exercise_injury"", ""r2_food_safety"", ""r2_medication"", ""r2_restaurant"", ""r2_tenant"", ""r2_workplace_conflict""]",0.885516128437693,0.8634236534761304,0.022092474961562636,0.9318357402960586,0.8724160411108481,0.059419699185210506,0.33296497622830035,0.5708020213146732,0.23783704508637282,repeat_198
23,0.9161449444667081,"[""r2_camping"", ""r2_cleaners"", ""r2_cryptocurrency"", ""r2_debt"", ""r2_education"", ""r2_laptop"", ""r2_medication"", ""r2_sleep"", ""r2_tenant"", ""r2_travel""]",0.9315814285307368,0.8474703296337428,0.08411109889699397,0.9467555402245373,0.8423354179522823,0.10442012227225506,0.2432406642916775,0.5503170726290605,0.307076408337383,repeat_199
22,0.9232519124803938,"[""r2_appliance"", ""r2_childcare"", ""r2_debt"", ""r2_education"", ""r2_food_safety"", ""r2_immigration"", ""r2_malware"", ""r2_medication"", ""r2_skin"", ""r2_travel""]",0.8896119553074431,0.8445256312274306,0.04508632408001245,0.9493115414986258,0.8503391067970879,0.09897243470153794,0.27687323041140965,0.5928912190285336,0.31601798861712393,repeat_200
